timestamp,scan_id,symbol,side,entry,sl,target,rr,score,status,alerted
2026-05-04 14:47:15,20260504_201556,GODREJCP.NS,SHORT,1079.1,1080.4,1076.5,2.0,2.89,OPEN,NO
2026-05-04 14:47:15,20260504_201556,ACC.NS,SHORT,1419.6,1424.7,1409.4,2.0,2.88,OPEN,NO
2026-05-04 14:47:15,20260504_201556,INFY.NS,SHORT,1173.1,1174.8,1169.7,2.0,2.82,OPEN,NO
2026-05-04 14:47:15,20260504_201556,BRITANNIA.NS,LONG,5750.0,5735.0,5780.0,2.0,2.8,OPEN,NO
2026-05-04 14:47:15,20260504_201556,TATASTEEL.NS,SHORT,212.34,212.62,211.78,2.0,2.78,OPEN,NO
2026-05-04 14:47:15,20260504_201556,HDFCLIFE.NS,SHORT,589.0,589.7,587.6,2.0,2.77,OPEN,NO
2026-05-04 14:47:15,20260504_201556,AXISBANK.NS,SHORT,1269.4,1270.8,1266.6,2.0,2.73,OPEN,NO
2026-05-04 14:47:15,20260504_201556,TCS.NS,SHORT,2432.4,2436.7,2423.8,2.0,2.71,OPEN,NO
2026-05-04 14:47:15,20260504_201556,M&M.NS,SHORT,3105.7,3111.5,3094.1,2.0,2.67,OPEN,NO
2026-05-04 14:47:15,20260504_201556,ABB.NS,LONG,7279.5,7264.5,7309.5,2.0,2.67,OPEN,NO
2026-05-04 14:47:15,20260504_201556,TECHM.NS,LONG,1461.2,1459.2,1465.2,2.0,2.63,OPEN,NO
2026-05-04 14:47:15,20260504_201556,HDFCAMC.NS,SHORT,2734.8,2739.2,2726.0,2.0,2.62,OPEN,NO
2026-05-04 14:47:15,20260504_201556,TITAN.NS,SHORT,4368.5,4375.2,4355.1,2.0,2.61,OPEN,NO
2026-05-04 14:47:15,20260504_201556,BANKBARODA.NS,LONG,267.65,267.15,268.65,2.0,2.57,OPEN,NO
2026-05-04 14:47:15,20260504_201556,INDIGO.NS,SHORT,4287.7,4292.2,4278.7,2.0,2.55,OPEN,NO
2026-05-04 14:47:15,20260504_201556,SIEMENS.NS,LONG,3886.4,3874.3,3910.6,2.0,2.53,OPEN,NO
